World Number_Robots Assigner Stage Time
belgioioso 2 Auction ;data: "Start_Auction"; 0.07772445678710938
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.06842613220214844
belgioioso 2 Auction ;data: "AllBidsReceived"; 998.6903667449951
belgioioso 2 Auction ;data: "WinnersPublished"; 0.10943412780761719
belgioioso 2 Auction ;data: "Start_Auction"; 12598.346710205078
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.08988380432128906
belgioioso 2 Auction ;data: "AllBidsReceived"; 2998.948335647583
belgioioso 2 Auction ;data: "WinnersPublished"; 0.23627281188964844
belgioioso 2 Auction ;data: "Start_Auction"; 6400.180816650391
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.10967254638671875
belgioioso 2 Auction ;data: "AllBidsReceived"; 3999.5546340942383
belgioioso 2 Auction ;data: "WinnersPublished"; 0.13589859008789062
belgioioso 2 Auction ;data: "Start_Auction"; 62786.662578582764
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.11801719665527344
belgioioso 2 Auction ;data: "AllBidsReceived"; 6999.07112121582
belgioioso 2 Auction ;data: "WinnersPublished"; 0.16164779663085938
belgioioso 2 Auction ;data: "Start_Auction"; 12600.364685058594
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.08869171142578125
belgioioso 2 Auction ;data: "AllBidsReceived"; 6499.192953109741
belgioioso 2 Auction ;data: "WinnersPublished"; 0.1971721649169922
belgioioso 2 Auction ;data: "Start_Auction"; 7599.705219268799
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.2028942108154297
belgioioso 2 Auction ;data: "AllBidsReceived"; 5981.40025138855
belgioioso 2 Auction ;data: "WinnersPublished"; 0.16808509826660156
belgioioso 2 Auction ;data: "Start_Auction"; 23599.632024765015
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.26106834411621094
belgioioso 2 Auction ;data: "AllBidsReceived"; 6499.532222747803
belgioioso 2 Auction ;data: "WinnersPublished"; 0.1556873321533203
belgioioso 2 Auction ;data: "Start_Auction"; 72599.9367237091
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.087738037109375
belgioioso 2 Auction ;data: "AllBidsReceived"; 5501.506567001343
belgioioso 2 Auction ;data: "WinnersPublished"; 0.13947486877441406
belgioioso 2 Auction ;data: "Start_Auction"; 21598.329544067383
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.08392333984375
belgioioso 2 Auction ;data: "AllBidsReceived"; 3999.008893966675
belgioioso 2 Auction ;data: "WinnersPublished"; 0.22745132446289062
belgioioso 2 Auction ;data: "Start_Auction"; 257799.53360557556
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.6051063537597656
belgioioso 2 Auction ;data: "AllBidsReceived"; 1499.2501735687256
belgioioso 2 Auction ;data: "WinnersPublished"; 0.10919570922851562
belgioioso 2 Auction ;data: "Start_Auction"; 6600.62575340271
belgioioso 2 Auction ;data: "AuctionStartPublished"; 10.323762893676758
belgioioso 2 Auction ;data: "AllBidsReceived"; 1488.5013103485107
belgioioso 2 Auction ;data: "WinnersPublished"; 0.12230873107910156
belgioioso 2 Auction ;data: "Start_Auction"; 5599.583387374878
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.1423358917236328
belgioioso 2 Auction ;data: "AllBidsReceived"; 999.692440032959
belgioioso 2 Auction ;data: "WinnersPublished"; 0.3275871276855469
belgioioso 2 Auction ;data: "Start_Auction"; 0.07462501525878906
belgioioso 2 Auction ;data: "Start_Auction"; 0.0762939453125
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.09489059448242188
belgioioso 2 Auction ;data: "AuctionStartPublished"; 1.2712478637695312
belgioioso 2 Auction ;data: "AllBidsReceived"; 2496.185779571533
belgioioso 2 Auction ;data: "WinnersPublished"; 0.11706352233886719
belgioioso 2 Auction ;data: "Start_Auction"; 17800.005674362183
belgioioso 2 Auction ;data: "AuctionStartPublished"; 8.389949798583984
belgioioso 2 Auction ;data: "AllBidsReceived"; 2989.3455505371094
belgioioso 2 Auction ;data: "WinnersPublished"; 0.12874603271484375
belgioioso 2 Auction ;data: "Start_Auction"; 23400.038957595825
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.1270771026611328
belgioioso 2 Auction ;data: "AllBidsReceived"; 3994.1201210021973
belgioioso 2 Auction ;data: "WinnersPublished"; 0.3829002380371094
belgioioso 2 Auction ;data: "Start_Auction"; 18998.852968215942
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.15544891357421875
belgioioso 2 Auction ;data: "AllBidsReceived"; 3499.645233154297
belgioioso 2 Auction ;data: "WinnersPublished"; 0.12063980102539062
belgioioso 2 Auction ;data: "Start_Auction"; 4599.354267120361
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.09703636169433594
belgioioso 2 Auction ;data: "AllBidsReceived"; 3499.0744590759277
belgioioso 2 Auction ;data: "WinnersPublished"; 0.14734268188476562
belgioioso 2 Auction ;data: "Start_Auction"; 23598.474979400635
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.08130073547363281
belgioioso 2 Auction ;data: "AllBidsReceived"; 3500.767469406128
belgioioso 2 Auction ;data: "WinnersPublished"; 0.11563301086425781
belgioioso 2 Auction ;data: "Start_Auction"; 1397.063970565796
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.09083747863769531
belgioioso 2 Auction ;data: "AllBidsReceived"; 3499.488353729248
belgioioso 2 Auction ;data: "WinnersPublished"; 0.1609325408935547
belgioioso 2 Auction ;data: "Start_Auction"; 1399.8429775238037
belgioioso 2 Auction ;data: "AuctionStartPublished"; 0.0934600830078125
